% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=347771, Thu Nov 27 10:47:09 2025, <python>{}</python>
1 16 0.0889999321289516 1.0000437509570452 -7952.799999999988 -7.9527999999999884e+03 -5351.400000000072 -3180.000000000027 1554.200000000037 -6477.8000000000975 nan   
2 32 0.08612603723374447 1.302725802473144 -7952.799999999988 -7.9331999999999944e+03 -5260.400000000069 -3314.000000000027 1855.4000000000406 -6435.000000000094 nan   
3 48 0.08161061576652277 1.4234597835608616 -8563.399999999932 -8.5633999999999323e+03 -5888.8000000000775 -4237.4000000000415 1992.3999999999978 -7157.200000000063 nan   
4 64 0.07323118100447029 1.4288938865832375 -8563.399999999932 -7.8497999999999874e+03 -5948.800000000075 -3651.400000000033 1470.1000000000313 -6420.800000000089 nan   
5 80 0.08223223911424717 1.4983467427785853 -8563.399999999932 -8.3569999999999491e+03 -5220.400000000071 -3175.8000000000275 1715.9000000000378 -6366.000000000093 nan   
6 96 0.0926738660774556 1.7407820761291835 -8563.399999999932 -7.9507999999999820e+03 -6517.400000000094 -3773.4000000000374 1403.6999999999844 -7149.50000000006 nan   
