% # columns="iteration, evaluation, void, void, void, xmean", seed=347771, Thu Nov 27 10:47:09 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 16 0 0 0 -1.4371313451149248 -2.2219483072133905 -0.746598007142964 -3.995219315770938 -0.6476619032387732 -0.4266852858011182 -0.09952514777590554 -0.9485583557773751
2 32 0 0 0 -1.3557316427530108 -2.2331817730582038 -0.8100178601284244 -3.97424701706639 -0.5986204921142919 -0.41327008703032964 -0.10488742697763402 -0.8964241577709762
3 48 0 0 0 -1.3483586478078573 -2.205632545810853 -0.7944719872112703 -3.9388315263391585 -0.5928314472036862 -0.3823039132537639 -0.07770108955797272 -0.9136557570035275
4 64 0 0 0 -1.3403214520304658 -2.2352551274842707 -0.7890248659350351 -3.963122752708776 -0.6656015006443744 -0.3993117512521305 -0.06682729333326803 -0.8831473886163383
5 80 0 0 0 -1.3033954865140616 -2.2997275220748032 -0.7945483523259135 -3.9337094979815017 -0.6684634940963218 -0.3969582672474349 -0.03855903129957362 -0.7819198917511877
6 96 0 0 0 -1.3056205478627898 -2.2821373315847353 -0.7775656421565025 -3.9106237228884777 -0.6988356013453553 -0.47413650607965774 0.04120396840797172 -0.7528207257815023
